"Y"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"
"2708"	"yes"	0.525870063342154	0.838927291100845	0.924314894480631	0.0569004795979708	0.95982816698961	0.796544219600037	0.0997431417927146	0.263931174529716	0.99837476038374	0.592430233256891	0.813321007648483	0.0771953370422125	0.342731587123126	0.937407100806013
"2709"	"no"	0.0802609289530665	0.821571893524379	0.928296666126698	0.732892710482702	0.455154324416071	0.338348243152723	0.439584208652377	0.145608904771507	0.840379294008017	0.0107000046409667	0.757568776840344	0.397558800876141	0.554483182262629	0.562525425339118
"2710"	"no"	0.940736217657104	0.0161669764202088	0.803139571566135	0.962741767987609	0.73124033678323	0.219612784916535	0.130727611947805	0.334575230954215	0.761902948841453	0.599331761943176	0.986048818565905	0.0422532770317048	0.5542584923096	0.976612599100918
"2711"	"no"	0.493581439368427	0.953766932245344	0.837216900661588	0.190122829284519	0.362231433624402	0.692385951522738	0.141181581187993	0.165973249822855	0.496397255454212	0.888529474381357	0.742742364527658	0.563626015791669	0.215889577986673	0.409443594282493
"2712"	"no"	0.242226270958781	0.285479644313455	0.258046895731241	0.558313075220212	0.28871490038	0.448586896294728	0.311993018258363	0.231445814482868	0.474072179058567	0.69690826558508	0.107259463751689	0.418983625713736	0.719859071541578	0.196453433483839
"2713"	"yes"	0.533914782106876	0.71201088023372	0.993101529544219	0.177595133660361	0.408725911518559	0.462367280386388	0.526207358576357	0.18188468227163	0.637847321340814	0.880501778330654	0.428663051687181	0.495478428667411	0.999184231040999	0.842974694212899
"2714"	"no"	0.628815385978669	0.31002702913247	0.471133863553405	0.731933736940846	0.212784340139478	0.243344384012744	0.596202942775562	0.850480558816344	0.166564128361642	0.340705430600792	0.731203010538593	0.289464874193072	0.473828654969111	0.810361294541508
"2715"	"no"	0.649590097367764	0.14030878408812	0.181758269434795	0.270152035867795	0.760884728981182	0.918347351951525	0.524108447367325	0.27663244958967	0.17287646769546	0.185047528007999	0.193508943310007	0.650311104021966	0.867031273897737	0.0469708808232099
"2716"	"no"	0.472459375625476	0.0124050432350487	0.721153947524726	0.976630864432082	0.502385358093306	0.0620476007461548	0.0519802456256002	0.57028266065754	0.314313665498048	0.0504102152772248	0.160082097863778	0.0825977823697031	0.966509898891672	0.355578442569822
"2717"	"no"	0.922190961660817	0.320715649751946	0.772927343845367	0.072092188289389	0.927958323387429	0.026140651665628	0.870826043188572	0.0675222186837345	0.244231468765065	0.602514185709879	0.186423921724781	0.593395058065653	0.256422475213185	0.0508517250418663
"2718"	"yes"	0.664369428297505	0.232360793044791	0.0338999186642468	0.740575107047334	0.712941543199122	0.664514402626082	0.27254332206212	0.175432935357094	0.764589239610359	0.402073148172349	0.0068264442961663	0.973159750690684	0.126167632639408	0.81192258419469
"2719"	"no"	0.400449560955167	0.0280256031546742	0.298979126382619	0.225336945150048	0.705808799946681	0.12435862259008	0.0160081926733255	0.227593505987898	0.398108165943995	0.0994669462088495	0.803260720800608	0.663296214770526	0.237506421515718	0.676834795158356
"2720"	"yes"	0.898233313113451	0.414292943198234	0.616274069994688	0.427524398546666	0.559877635212615	0.295244990382344	0.482381351292133	0.0601214945781976	0.289446747861803	0.910474765347317	0.419092018390074	0.093936650082469	0.00220781052485108	0.331180106848478
"2721"	"no"	0.803400080185384	0.569083399837837	0.752697474788874	0.658184074796736	0.925222600344568	0.374429825460538	0.0145324224140495	0.90801940811798	0.0836202874779701	0.55307339434512	0.564519291743636	0.857734668534249	0.266061081085354	0.900773238623515
"2722"	"no"	0.522149710915983	0.345928883645684	0.938394692027941	0.254625167930499	0.664453386794776	0.0772772156633437	0.454346466111019	0.173958495957777	0.532737870002165	0.531006935285404	0.67884185956791	0.964285328285769	0.642765122931451	0.747875555185601
"2723"	"no"	0.138978440081701	0.864598169689998	0.271341466577724	0.837916260352358	0.0271848025731742	0.0126612426247448	0.789862563367933	0.96690588304773	0.140482580522075	0.669855094049126	0.27391981612891	0.477867865934968	0.228753115748987	0.80700023449026
"2724"	"no"	0.233986656880006	0.847876106854528	0.834487807005644	0.0515074320137501	0.203611705917865	0.37913806270808	0.62501073605381	0.748893238604069	0.397849338361993	0.705121762584895	0.308270719833672	0.571995206177235	0.26689448999241	0.08434813702479
"2725"	"no"	0.927747866604477	0.287212739232928	0.686523905023932	0.415451967157423	0.74099952634424	0.921991429291666	0.0448490569833666	0.364501612260938	0.597246610792354	0.743962861131877	0.431494034593925	0.694326999830082	0.984300543321297	0.364582730224356
"2726"	"yes"	0.933921685675159	0.417992174392566	0.959748656721786	0.498264639638364	0.670116554945707	0.800107997143641	0.870704805711284	0.168461090419441	0.964358013356104	0.139723374508321	0.469100804068148	0.933564742328599	0.019554584287107	0.435314260888845
"2727"	"yes"	0.68932523438707	0.3972494865302	0.16453522676602	0.534300722880289	0.974676243960857	0.611335267312825	0.0984215296339244	0.406317011686042	0.117070322856307	0.638079739641398	0.896784572163597	0.354389399755746	0.69192136824131	0.378935775253922
"2728"	"yes"	0.698625379940495	0.269786815857515	0.893962835194543	0.657679142663255	0.832515030167997	0.62535243248567	0.308543260209262	0.0428328854031861	0.337162459269166	0.294024732895195	0.429735157871619	0.0778952720575035	0.0400915939826518	0.843404303304851
"2729"	"yes"	0.598344668978825	0.36758664320223	0.119664728175849	0.27810791740194	0.976022020215169	0.869186990894377	0.904826890211552	0.388896593358368	0.137019217247143	0.871710008010268	0.597391108982265	0.797985085519031	0.184107421664521	0.0163167689461261
"2730"	"yes"	0.710764887975529	0.544894956285134	0.508175052935258	0.00102898804470897	0.580279970075935	0.318974714260548	0.228999259416014	0.282019572099671	0.162735030287877	0.780669435160235	0.244113330030814	0.573248455766588	0.167698883218691	0.601301844930276
"2731"	"no"	0.632237586891279	0.771197125548497	0.110021944623441	0.312760415719822	0.571781754959375	0.210911162896082	0.166113583138213	0.461554130772129	0.0352532821707428	0.537736141355708	0.411233925726265	0.524774478282779	0.934807748300955	0.672555994009599
"2732"	"yes"	0.275837356690317	0.327984220348299	0.976119990227744	0.366762041579932	0.332650353433564	0.189304335042834	0.825507557718083	0.802651565056294	0.118752541719005	0.731494454666972	0.389927835203707	0.649121595546603	0.903386687627062	0.766348872566596
"2733"	"yes"	0.353845578851178	0.322270408971235	0.443410405889153	0.764660532120615	0.744466504082084	0.549945183098316	0.894486867589876	0.503330813487992	0.559598937164992	0.629091114504263	0.117452386533841	0.288854879327118	0.149126575095579	0.545114975888282
"2734"	"yes"	0.0314811642747372	0.321587185375392	0.407809200463817	0.147393050836399	0.922186617506668	0.0504170057829469	0.897643193835393	0.69703916599974	0.185184401925653	0.917894720332697	0.718851966550574	0.290474851848558	0.238449603551999	0.619925773935392
"2735"	"yes"	0.125932902796194	0.508181195240468	0.483953107846901	0.320930561050773	0.00987154291942716	0.944982109591365	0.0630320890340954	0.506408986402676	0.172724556177855	0.523300535976887	0.791876324918121	0.867782553425059	0.0914085290860385	0.301494459854439
"2736"	"yes"	0.654320288216695	0.699280063388869	0.0633561906870455	0.344650149578229	0.832166089210659	0.303824938135222	0.105035013286397	0.464237209642306	0.42862059129402	0.843025401001796	0.16437633195892	0.31220722082071	0.996767950244248	0.852143610129133
"2737"	"no"	0.21867115306668	0.952267779270187	0.303098681150004	0.983596719335765	0.897196519188583	0.0639311596751213	0.0601373231038451	0.382173750549555	0.174721923889592	0.935402418952435	0.18430507183075	0.195349289337173	0.240777842467651	0.962686571292579
"2738"	"no"	0.248312634415925	0.347343717701733	0.133460541721433	0.362575654638931	0.241599847795442	0.563627969706431	0.680024434812367	0.613218556391075	0.397771215764806	0.793979301117361	0.595636708429083	0.0517930870410055	0.383269576588646	0.463144063483924
"2739"	"no"	0.793912936700508	0.468900261446834	0.410175220808014	0.513011249247938	0.796722090337425	0.667541679926217	0.152831037994474	0.0455500236712396	0.353441701503471	0.0464287151116878	0.15663946303539	0.465088596800342	0.914898589020595	0.497264677193016
"2740"	"yes"	0.47503420850262	0.0372597011737525	0.433034696383402	0.79947026562877	0.932498555164784	0.188300101086497	0.0610461935866624	0.280943681718782	0.337857685284689	0.84245510189794	0.330424412619323	0.861333023058251	0.572904364438727	0.0737946468871087
"2741"	"no"	0.127100044628605	0.219951081089675	0.358317395439371	0.416446825256571	0.721324773738161	0.240652913693339	0.682250595651567	0.308671975508332	0.109656586078927	0.873723197029904	0.464645627886057	0.680330460425466	0.137806763406843	0.444797944277525
"2742"	"no"	0.201444309670478	0.947857878403738	0.832415333250538	0.861104009672999	0.73868946172297	0.755097184795886	0.553406557068229	0.61362764891237	0.617073613218963	0.131698307348415	0.0886821416206658	0.514536688802764	0.0677841289434582	0.499521365389228
"2743"	"yes"	0.15701764007099	0.104657756630331	0.508067987160757	0.3913547557313	0.263813971774653	0.889230486005545	0.818154794629663	0.326908431248739	0.675413929857314	0.687696087406948	0.11460206611082	0.598605400184169	0.247358715627342	0.296806335682049
"2744"	"yes"	0.775121029466391	0.211838242365047	0.831016523530707	0.0693930364213884	0.984354212880135	0.607748269336298	0.786276506958529	0.981069652829319	0.820181489922106	0.39459952688776	0.137679426698014	0.683883257908747	0.543723003007472	0.668234347365797
"2745"	"no"	0.446756207151338	0.119786754716188	0.166602913290262	0.578244467265904	0.589883747277781	0.404705360066146	0.858658492565155	0.178970427950844	0.425396340666339	0.120952643221244	0.666052283952013	0.239355658879504	0.207871807506308	0.0988470041193068
"2746"	"no"	0.642289734911174	0.136029396671802	0.586380257504061	0.497560237534344	0.501560206059366	0.563581472728401	0.376593769295141	0.695596616948023	0.701858402695507	0.822345374617726	0.668324196012691	0.201929828617722	0.330123854568228	0.00529234041459858
"2747"	"yes"	0.709451005794108	0.0766313108615577	0.951925932429731	0.707963441731408	0.0126712271012366	0.496806369628757	0.769288336858153	0.924398000817746	0.271785837365314	0.17216151417233	0.926875927718356	0.15773743018508	0.713062905473635	0.197945022955537
"2748"	"yes"	0.00946749350987375	0.691693363711238	0.891089579788968	0.786976592848077	0.0775631968863308	0.314119551796466	0.975171105237678	0.807470972649753	0.226414025528356	0.535747016780078	0.80681846733205	0.206337953917682	0.542612263467163	0.385128429858014
"2749"	"no"	0.494871387258172	0.106505031930283	0.617197053972632	0.989483375567943	0.935882157413289	0.778324807528406	0.991728561231866	0.69441964966245	0.520814962685108	0.0676737260073423	0.55038139084354	0.029400325845927	0.200900410534814	0.538282334106043
"2750"	"no"	0.692422783002257	0.988307190593332	0.228613613639027	0.98390881321393	0.561909649288282	0.221516883000731	0.131840765010566	0.586536189541221	0.692483112448826	0.259477334562689	0.92806728114374	0.0538989012129605	0.230713256867602	0.538381609600037
"2751"	"no"	0.00798281491734087	0.352764017414302	0.811156791402027	0.998346005799249	0.110827822703868	0.143602273194119	0.794583445880562	0.282952666515484	0.949128919979557	0.228961978806183	0.653381565352902	0.193406438222155	0.393076054519042	0.641368698794395
"2752"	"yes"	0.183695375453681	0.147339632734656	0.566298535093665	0.785145073896274	0.771001626038924	0.891999188810587	0.784741503885016	0.216606796719134	0.143968988442793	0.209467408014461	0.581112593179569	0.243717272765934	0.861676796339452	0.794740150216967
"2753"	"no"	0.783855055691674	0.466026729904115	0.399082120042294	0.48112928122282	0.0210717804729939	0.295135257067159	0.933725283946842	0.164841273333877	0.462300047045574	0.729657808784395	0.581594558665529	0.45543920295313	0.0203302099835128	0.756926308618858
"2754"	"yes"	0.536001979140565	0.252482779324055	0.465775521472096	0.32539562182501	0.618137737270445	0.956078483723104	0.480279382318258	0.437175980070606	0.76109259063378	0.332998247118667	0.441613184753805	0.259521207306534	0.710282541811466	0.525173131842166
"2755"	"no"	0.836310933576897	0.056366628035903	0.926316616591066	0.568221033085138	0.290149252163246	0.262586177326739	0.852262852946296	0.382540879305452	0.373654500581324	0.138899928191677	0.0170456888154149	0.0607701558619738	0.405218513682485	0.491049801232293
"2756"	"no"	0.77206910494715	0.163186236750335	0.300474905408919	0.624508223962039	0.386465829098597	0.496593992225826	0.159596865763888	0.0142655400559306	0.320368488086388	0.793104988057166	0.309053020086139	0.886384877376258	0.296244030818343	0.917987991590053
"2757"	"no"	0.74034105357714	0.262772316578776	0.997772793984041	0.421152300667018	0.0999524390790612	0.0234947609715164	0.637800615048036	0.918528167763725	0.431014095200226	0.799466587835923	0.395644423784688	0.234682814450935	0.374414494493976	0.177063442766666
"2758"	"no"	0.780889298999682	0.0531324939802289	0.0104602996725589	0.889004363911226	0.753652550512925	0.628758801147342	0.706653069937602	0.556150206830353	0.178992482833564	0.569448470603675	0.984920064918697	0.574723683996126	0.598159277811646	0.0492699269670993
"2759"	"yes"	0.314946321304888	0.577258880017325	0.92598989023827	0.716641218401492	0.774019045056775	0.358868996379897	0.619565858971328	0.157934151822701	0.698969727149233	0.58630327321589	0.845016347244382	0.867815832141787	0.347510812338442	0.535957445856184
"2760"	"yes"	0.470691840164363	0.0454078663606197	0.082738741999492	0.461013988591731	0.235021012835205	0.92406534939073	0.128897836897522	0.852739400696009	0.309437341755256	0.562247855821624	0.116796590853482	0.242409494938329	0.986730055650696	0.509793118108064
"2761"	"yes"	0.824907359434292	0.207637742394581	0.537626520963386	0.399669742677361	0.268699563806877	0.355614938074723	0.399981759721413	0.610326095717028	0.856466667028144	0.743489071261138	0.227522191824391	0.839560326887295	0.392867247341201	0.22288693045266
"2762"	"no"	0.365285785403103	0.344061603303999	0.524675180669874	0.740956244291738	0.456169792450964	0.862408811226487	0.466178172035143	0.0631535011343658	0.264897093642503	0.159409767948091	0.525747055187821	0.0766277115326375	0.164857354713604	0.505115766311064
"2763"	"no"	0.270706823561341	0.179447716567665	0.118523856624961	0.746522665722296	0.813290925463662	0.685019497992471	0.423723382875323	0.605903901858255	0.227843138389289	0.154101081192493	0.244904085993767	0.327071495354176	0.0245203468948603	0.257681842893362
"2764"	"no"	0.248535239836201	0.468840041197836	0.901785150403157	0.626579373143613	0.197275425540283	0.0202579647302628	0.660858885385096	0.279710408300161	0.933582087513059	0.727750072954223	0.545064497040585	0.91216648882255	0.758003949653357	0.136180019471794
"2765"	"yes"	0.913208709796891	0.411409487947822	0.370132201351225	0.640520686749369	0.703171762870625	0.463367029326037	0.369405853329226	0.881556654814631	0.777485164580867	0.301222803071141	0.103313372237608	0.971902241231874	0.116853137267753	0.770352681400254
"2766"	"no"	0.752898591337726	0.968277889536694	0.707526799989864	0.202864059945568	0.237671031616628	0.151701783994213	0.895332170417532	0.238327565835789	0.526594033464789	0.228554373141378	0.919059898937121	0.944383951602504	0.78780601080507	0.234988746698946
"2767"	"yes"	0.448311147047207	0.914989155717194	0.335419291164726	0.477089962922037	0.326378496363759	0.681549758883193	0.166256961878389	0.630985101684928	0.301825121743605	0.0657061007805169	0.944783287355676	0.527451449772343	0.150623247725889	0.219328174833208
"2768"	"no"	0.558522807201371	0.52918134490028	0.687352986074984	0.458067905856296	0.576052273856476	0.401240498758852	0.0563179154414684	0.440839415648952	0.557319549145177	0.137442743172869	0.377768606180325	0.987358641345054	0.405281313927844	0.890212706290185
"2769"	"no"	0.0866378573700786	0.338462449843064	0.31170580489561	0.55595596251078	0.915624310262501	0.0208741265814751	0.113067794824019	0.600507377879694	0.265902433078736	0.922095268266276	0.546772385481745	0.259864554973319	0.91022772109136	0.487869309028611
"2770"	"no"	0.842337277252227	0.972040592692792	0.705920522566885	0.137741239974275	0.101318564498797	0.0461687063798308	0.198096699081361	0.904717712895945	0.0258536252658814	0.306279792683199	0.258290255442262	0.452925546327606	0.829223037697375	0.0706354659050703
"2771"	"yes"	0.15157852275297	0.249932489590719	0.679722429951653	0.993133170297369	0.47957043396309	0.502880067098886	0.293052968103439	0.0506669888272882	0.567842799238861	0.69737143907696	0.448263270081952	0.111632595770061	0.121042179875076	0.0713893240317702
"2772"	"yes"	0.707720746286213	0.199257761472836	0.18075937172398	0.127246048068628	0.833846938097849	0.92749063228257	0.906891554826871	0.466613871743903	0.0390218086540699	0.883436365518719	0.327665902907029	0.254538439679891	0.0803946675732732	0.0400780909694731
"2773"	"no"	0.795928346458822	0.839098316384479	0.0171739691868424	0.572508251992986	0.482693896861747	0.591676278505474	0.8670058993157	0.40255439770408	0.152382283238694	0.00369952339679003	0.176320258760825	0.383910160744563	0.196079464629292	0.707963053835556
"2774"	"yes"	0.765129727544263	0.928254338679835	0.364429439650849	0.794190519722179	0.976651335135102	0.941847735783085	0.559688186040148	0.489966163411736	0.330195787362754	0.856321735773236	0.1875313189812	0.361216959077865	0.764943693298846	0.470615158090368
"2775"	"no"	0.0748127133119851	0.308424846967682	0.184031252749264	0.0749188226182014	0.972389441914856	0.184118695324287	0.0418354144785553	0.163244001800194	0.991144425934181	0.450403613271192	0.553353509632871	0.930078566074371	0.573043037671596	0.970638474449515
"2776"	"no"	0.0938909505493939	0.787718394305557	0.368892977247015	0.494424540316686	0.791486991103739	0.0110970134846866	0.132606369908899	0.829711494734511	0.0391644537448883	0.565889855846763	0.620431395014748	0.621664903825149	0.282906546257436	0.926902399864048
"2777"	"yes"	0.860110311070457	0.787699491949752	0.394891237840056	0.637080073356628	0.583939157892019	0.560616383096203	0.738578234100714	0.0189350920263678	0.102692121174186	0.921308773802593	0.791918508242816	0.930230896454304	0.257441612891853	0.0908547688741237
"2778"	"yes"	0.460199974942952	0.231351399095729	0.836204119026661	0.504078924423084	0.522716036299244	0.789293974870816	0.457687733694911	0.172365707578138	0.385410602670163	0.407714107073843	0.342750026844442	0.350131252314895	0.952280505094677	0.313873940613121
"2779"	"no"	0.654423655476421	0.0724706812761724	0.918332664761692	0.76757713756524	0.847834297223017	0.883425309089944	0.332582156639546	0.381647229194641	0.0369909545406699	0.0263024822343141	0.850920688826591	0.477998978225514	0.99046254856512	0.214635615702718
"2780"	"no"	0.191392682492733	0.314707671990618	0.0916196687612683	0.471114170504734	0.247653195867315	0.798704019980505	0.2602127303835	0.974957198835909	0.696835096692666	0.0295842138584703	0.153516676276922	0.716858661035076	0.343760506017134	0.401515064993873
"2781"	"no"	0.666141687892377	0.738380080088973	0.143585843266919	0.822400268865749	0.509363925084472	0.836724047083408	0.823690136661753	0.641732666175812	0.606184460455552	0.263122173957527	0.541560666868463	0.452775472775102	0.718440918717533	0.279768408276141
"2782"	"no"	0.0211386391893029	0.925367622636259	0.045568241039291	0.0854612221010029	0.568958332296461	0.763714967295527	0.0783375627361238	0.180659327888861	0.329026147257537	0.315876090433449	0.296765113715082	0.501614617649466	0.274075086694211	0.345906683476642
"2783"	"no"	0.290266524534672	0.618918158812448	0.941197434905916	0.305641811806709	0.323567637009546	0.462478440487757	0.516411655349657	0.169763504294679	0.137980697676539	0.652858978603035	0.306454675039276	0.34936074516736	0.959688921226189	0.197053836658597
"2784"	"no"	0.964341280516237	0.327696711057797	0.00424618739634752	0.0339591302908957	0.993633219739422	0.955243717879057	0.0650818382855505	0.933506823610514	0.906654850812629	0.691315116127953	0.432248876197264	0.0204902330879122	0.998084477614611	0.588510491419584
"2785"	"yes"	0.580720042111352	0.821689459495246	0.160204221028835	0.834388710325584	0.927687315968797	0.22582537936978	0.458039052551612	0.561203769640997	0.526125294854864	0.366649290313944	0.902069605421275	0.175526218721643	0.455016793916002	0.55618361197412
"2786"	"no"	0.603584997821599	0.325393145438284	0.157538690371439	0.104423924349248	0.6382236990612	0.841688226675615	0.00446768989786506	0.88344524661079	0.119297402212396	0.484756255755201	0.559627452399582	0.0427962900139391	0.716233026701957	0.362951102200896
"2787"	"yes"	0.930499166948721	0.931238397955894	0.0706456513144076	0.0305106523446739	0.944858490489423	0.76138416188769	0.934518367284909	0.637124403612688	0.55128198559396	0.765830265823752	0.0592499733902514	0.482622791081667	0.316574532538652	0.0747436345554888
"2788"	"yes"	0.983712704852223	0.00959011493250728	0.0874945330433547	0.0540851021651179	0.496970187174156	0.31889416417107	0.0457769872155041	0.96345746377483	0.46882348228246	0.761989553458989	0.720581443747506	0.71559946006164	0.313964959699661	0.0325611615553498
"2789"	"no"	0.83446795376949	0.55229879450053	0.172539259307086	0.339368170592934	0.0668768414761871	0.674153306754306	0.109256831929088	0.0825260269921273	0.707759036682546	0.762912785867229	0.275760159129277	0.822500011650845	0.433753087418154	0.685431663412601
"2790"	"no"	0.222335265949368	0.199962531216443	0.0119898039847612	0.00741362082771957	0.21641530492343	0.69503102498129	0.0537502325605601	0.205920581473038	0.58140087639913	0.629824447911233	0.2797836875543	0.590873782755807	0.341179064009339	0.365292906994
"2791"	"yes"	0.650837439810857	0.116908310679719	0.66806494188495	0.0452569902408868	0.371525672031567	0.334565182216465	0.0315446425229311	0.269666782347485	0.620645855786279	0.257070444291458	0.718690626788884	0.339225669624284	0.858808221761137	0.265435117529705
"2792"	"no"	0.0563407386653125	0.0261855667922646	0.85827091243118	0.954997916473076	0.760597897926345	0.84071382205002	0.850785400951281	0.191694533219561	0.415224094875157	0.581547153415158	0.334573904518038	0.82306840387173	0.853474414674565	0.845981184393167
"2793"	"yes"	0.734829703811556	0.453080120263621	0.606876967707649	0.825683654518798	0.485797167057171	0.844459557440132	0.676804224029183	0.959492474561557	0.330037337262183	0.898808248573914	0.845535723259673	0.27955817617476	0.633513383567333	0.842654563020915
"2794"	"no"	0.555867784889415	0.680000806460157	0.327441907022148	0.913959950441495	0.56911035720259	0.153785372152925	0.528774260077626	0.679878045571968	0.187683600466698	0.818496679887176	0.0635883018840104	0.385740605881438	0.0199780955445021	0.241509812884033
"2795"	"no"	0.00376332062296569	0.0219012727029622	0.415091377682984	0.0512301202397794	0.0858573953155428	0.739763610530645	0.704162796027958	0.746165132848546	0.450854609487578	0.955952795455232	0.734018605202436	0.824158353963867	0.210162904812023	0.945998175535351
"2796"	"yes"	0.430053662043065	0.944655592320487	0.884477524552494	0.199632999720052	0.424964281963184	0.985917650396004	0.0970927111338824	0.245340345660225	0.0974658848717809	0.995474446797743	0.77280228305608	0.0725919581018388	0.567180657759309	0.315528313396499
"2797"	"no"	0.137615150073543	0.409750492079183	0.346336376853287	0.522599461954087	0.932509299367666	0.820284403860569	0.242620847653598	0.888129866914824	0.11256571020931	0.60504164500162	0.830423156032339	0.747757759643719	0.664961328264326	0.766732913907617
"2798"	"yes"	0.686611267738044	0.907457179855555	0.732911116676405	0.853077591396868	0.0109465620480478	0.905870120506734	0.688068141462281	0.53169255470857	0.913076715543866	0.00089406524784863	0.507281101541594	0.554026401368901	0.0793629840482026	0.75005518598482
"2799"	"yes"	0.361163045046851	0.095053517492488	0.746978353010491	0.103700537001714	0.0676406752318144	0.323995746439323	0.848150087986141	0.0359876709990203	0.403146690689027	0.229013981996104	0.564951668260619	0.691319658886641	0.496049782959744	0.811931674834341
"2800"	"no"	0.169583313865587	0.284378519980237	0.367214925121516	0.132548399502411	0.29216499067843	0.790132010122761	0.0404798062518239	0.49856739398092	0.194587009493262	0.691896831616759	0.598706878954545	0.244642618577927	0.443726402940229	0.780147456331179
"2801"	"no"	0.808689068770036	0.354279203573242	0.688255416695029	0.0516424137167633	0.668396055465564	0.0146419361699373	0.835644393693656	0.219941244693473	0.977264845976606	0.128436298808083	0.706122435396537	0.444266522070393	0.115787964314222	0.202434664359316
"2802"	"no"	0.267608690541238	0.574178631650284	0.0812282690312713	0.192942941794172	0.92948976228945	0.166027861181647	0.949819424189627	0.622002711519599	0.934479142539203	0.371884307358414	0.8471298890654	0.709930118639022	0.81351354229264	0.795699870679528
"2803"	"no"	0.855941350338981	0.201502833282575	0.31930315727368	0.809325165115297	0.880643072770908	0.960289658280089	0.269307996612042	0.23190731741488	0.386483877431601	0.863267683191225	0.496660304022953	0.0621733644511551	0.372603047871962	0.579904129030183
"2804"	"yes"	0.447163938079029	0.893292419612408	0.650533052859828	0.457454028306529	0.968047629809007	0.0652146979700774	0.632255473174155	0.675481405807659	0.118855829816312	0.928258389467373	0.185750691220164	0.903479604516178	0.489896072540432	0.241824040887877
"2805"	"yes"	0.330891964724287	0.223748301621526	0.657247844152153	0.927881539799273	0.476843460462987	0.59700789116323	0.447435144567862	0.908925730967894	0.480853211600333	0.628594547742978	0.346018307376653	0.433042593998834	0.235599446110427	0.77590337023139
"2806"	"no"	0.933678439585492	0.489897614577785	0.0284486266318709	0.741523906588554	0.516607854282483	0.141882694093511	0.657229060074314	0.394546758150682	0.657887351932004	0.971390350954607	0.373495302395895	0.902621663408354	0.838134683435783	0.224569791695103
"2807"	"no"	0.302101589972153	0.526667308993638	0.901519492734224	0.0331746458541602	0.382784363348037	0.153569984482601	0.0876526413485408	0.0370983162429184	0.563793204026297	0.859365842537954	0.0193457186687738	0.795141695067286	0.438937414903194	0.088718400336802
"2808"	"yes"	0.0881086124572903	0.423156026052311	0.0674686094280332	0.518053530016914	0.766676621744409	0.205643824068829	0.814426210941747	0.873560932232067	0.731372541515157	0.394497008761391	0.316655593225732	0.405561634339392	0.761513725155964	0.635729921516031
"2809"	"no"	0.287338449154049	0.0427516889758408	0.643754655960947	0.615314008668065	0.688800377072766	0.0963907996192575	0.567439306061715	0.413874268531799	0.169114036718383	0.864923998247832	0.76219275360927	0.894881271757185	0.039442743640393	0.444566128309816
"2810"	"no"	0.227043625432998	0.317651045043021	0.114927783608437	0.0838814028538764	0.610976439667866	0.919514962239191	0.241779996315017	0.518380550201982	0.105916157597676	0.957650389987975	0.836200659396127	0.412561612436548	0.207340216962621	0.783060293411836
"2811"	"yes"	0.0160413736011833	0.2919321579393	0.874743916327134	0.341703738784418	0.103531991830096	0.782618244178593	0.0212780807632953	0.737792565254495	0.958010922651738	0.815574210835621	0.597939719213173	0.168396978639066	0.416174455313012	0.472467650892213
"2812"	"no"	0.542488208273426	0.802540939534083	0.720897656865418	0.932856246130541	0.539029742591083	0.524356025503948	0.75810859980993	0.94828428607434	0.289065820397809	0.723589644068852	0.902860332978889	0.99178004055284	0.397303154692054	0.0967880447860807
"2813"	"no"	0.106763886520639	0.853351912228391	0.426722720265388	0.0740140518173575	0.158881146693602	0.525294152786955	0.916949103120714	0.817759328288957	0.334256285103038	0.550163249019533	0.20097536011599	0.544186075683683	0.814747184980661	0.433293976355344
"2814"	"yes"	0.787315123481676	0.226312661776319	0.247531066183001	0.937166517833248	0.668979668989778	0.512393847340718	0.453776913927868	0.800955762388185	0.749274624977261	0.526652242057025	0.591900061350316	0.351482043042779	0.241192819783464	0.626134860562161
"2815"	"yes"	0.10224504978396	0.783304756972939	0.412082219496369	0.598205849761143	0.677126688417047	0.769514321116731	0.580220806179568	0.74880995741114	0.153876155149192	0.590715642552823	0.590907983947545	0.447883671149611	0.72648760676384	0.404160571983084
"2816"	"yes"	0.974230580031872	0.673062928486615	0.691622436745092	0.936593285761774	0.215941908536479	0.185976401437074	0.173732958268374	0.720204286742955	0.837722582742572	0.037988159339875	0.378152233315632	0.280524056171998	0.450518409255892	0.189617014024407
"2817"	"no"	0.927858990384266	0.407887196633965	0.834676208440214	0.791512095602229	0.31761810160242	0.237773470347747	0.639530212618411	0.492492516292259	0.338487459113821	0.375690935412422	0.346314565045759	0.19700751057826	0.448727537645027	0.117837293306366
"2818"	"no"	0.676886170869693	0.700733578763902	0.237214326858521	0.793948582140729	0.875010031741112	0.433715684339404	0.393765601795167	0.0897628348320723	0.15504142572172	0.218192784348503	0.815653215395287	0.756772542605177	0.731982303783298	0.11233609681949
"2819"	"yes"	0.191208021016791	0.0787321324460208	0.922820768784732	0.245709762210026	0.996700692689046	0.941759338369593	0.347727389307693	0.714806578820571	0.20952867763117	0.404029804980382	0.979896160773933	0.942290951730683	0.623000900493935	0.715135473292321
"2820"	"yes"	0.436861075693741	0.908042696304619	0.106414193054661	0.557275939965621	0.37136033969	0.894049749942496	0.699757927330211	0.107054644264281	0.247723070206121	0.449469971237704	0.902626349823549	0.0331186333205551	0.954071908490732	0.963409421266988
